,drugbank_id,name,pubchem_substance_id,drug_groups,prediction_class_dl_model_fp_prediction,prediction_class_dl_model_fp_prediction_proba,prediction_class_mlp_fp_prediction,prediction_class_mlp_fp_prediction_proba,prediction_class_xgb_fp_prediction,prediction_class_xgb_fp_prediction_proba,prediction_class_rfc_fp_prediction,prediction_class_rfc_fp_prediction_proba,prediction_class_svm_fp_prediction,prediction_class_svm_fp_prediction_proba,first_seg,gpcr_binding_encoded
34266602,DB00293,Raltitrexed,46504880.0,approved; investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34272458,DB00328,Indometacin,46508291.0,approved; investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34307594,DB00654,Latanoprost,46506279.0,approved; investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34342730,DB00789,Gadopentetic acid,46504878.0,approved,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34366154,DB00905,Bimatoprost,46505334.0,approved; investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34372010,DB00917,Dinoprostone,46505549.0,approved,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34377866,DB00929,Misoprostol,46505041.0,approved,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34383722,DB00963,Bromfenac,46508121.0,approved,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34395434,DB01024,Mycophenolic acid,46504559.0,approved,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34413002,DB01160,Dinoprost Tromethamine,46509164.0,approved; vet_approved,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34448138,DB01641,"(5z)-2-[(1s,2r)-1-Amino-2-Hydroxypropyl]-5-[(4-Amino-1h-Indol-3-Yl)Methylene]-3-(2-Hydroxyethyl)-3,5-Dihydro-4h-Imidazol-4-One",46505368.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34483274,DB01750,1-naphthaleneacetic acid,46508218.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34489130,DB01751,"3,3',5,5'-Tetraiodothyroacetic Acid",46508408.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34500842,DB01765,"(5-Oxo-5,6-Dihydro-Indolo[1,2-a]Quinazolin-7-Yl)-Acetic Acid",46507899.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34565258,DB02110,Protoporphyrin Ix Containing Co,46508124.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34571114,DB02132,Zenarestat,46507491.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34682378,DB02577,Mesoheme,46508983.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34723370,DB02773,(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid,46504580.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34793642,DB03048,6-Carboxymethyluracil,46507113.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34822922,DB03112,"6-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Hexanoic Acid",46507965.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
34828778,DB03121,(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)acetic acid,46505875.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35092298,DB04511,N-Succinyl Methionine,46504882.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35104010,DB04525,2-(Carboxymethoxy)-5-[(2s)-2-({(2s)-2-[(3-Carboxypropanoyl)Amino] -3-Phenylpropanoyl}Amino)-3-Oxo-3-(Pentylamino)Propyl]Benzoic Acid,46506542.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35162570,DB04725,Licofelone,175426859.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35185994,DB04828,Zomepirac,46504549.0,withdrawn,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35191850,DB04831,Tienilic acid,46505485.0,withdrawn,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35232842,DB05057,Erdosteine,175426937.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35262122,DB06235,Vadimezan,347827766.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35279690,DB06826,Unoprostone,347827802.0,approved; investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35332394,DB06998,"[(5R)-5-(2,3-dibromo-5-ethoxy-4-hydroxybenzyl)-4-oxo-2-thioxo-1,3-thiazolidin-3-yl]acetic acid",99443469.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35338250,DB07028,(2-{[(4-BROMO-2-FLUOROBENZYL)AMINO]CARBONYL}-5-CHLOROPHENOXY)ACETIC ACID,99443499.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35344106,DB07030,(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID,99443501.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35355818,DB07034,"2,2'-{[9-(HYDROXYIMINO)-9H-FLUORENE-2,7-DIYL]BIS(OXY)}DIACETIC ACID",99443505.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35379242,DB07070,(2S)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid,99443541.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35385098,DB07093,"{3-[(5-CHLORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL}ACETIC ACID",99443564.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35414378,DB07177,"(5E,13E)-11-HYDROXY-9,15-DIOXOPROSTA-5,13-DIEN-1-OIC ACID",99443648.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35420234,DB07197,4-BROMO-3-(CARBOXYMETHOXY)-5-(4-HYDROXYPHENYL)THIOPHENE-2-CARBOXYLIC ACID,99443668.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35443658,DB07265,"3-(9-HYDROXY-1,3-DIOXO-4-PHENYL-2,3-DIHYDROPYRROLO[3,4-C]CARBAZOL-6(1H)-YL)PROPANOIC ACID",99443736.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35461226,DB07289,5-[3-(BENZYLAMINO)PHENYL]-4-BROMO-3-(CARBOXYMETHOXY)THIOPHENE-2-CARBOXYLIC ACID,99443760.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35537354,DB07546,[1-(6-{6-[(1-methylethyl)amino]-1H-indazol-1-yl}pyrazin-2-yl)-1H-pyrrol-3-yl]acetic acid,99444017.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35543210,DB07565,Chloramphenicol succinate,99444036.0,approved,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35572490,DB07714,"6-(3-METHYL-1,4-DIOXO-1,4-DIHYDRONAPHTHALEN-2-YL)HEXANOIC ACID",99444185.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35578346,DB07724,Indeglitazar,99444195.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35584202,DB07744,Z-Val-Ala-Asp fluoromethyl ketone,99444215.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35595914,DB07754,N-({(1R)-1-carboxy-2-[(4-fluorobenzyl)sulfanyl]ethyl}carbamoyl)-L-glutamic acid,99444225.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35631050,DB07837,"[4-(5-naphthalen-2-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)phenyl]acetic acid",99444308.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35636906,DB07881,N-{[2-({[1-(4-CARBOXYBUTANOYL)AMINO]-2-PHENYLETHYL}-HYDROXYPHOSPHINYL)OXY]ACETYL}-2-PHENYLETHYLAMINE,99444352.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35642762,DB07909,"(1S,2S,5S)2-(4-GLUTARIDYLBENZYL)-5-PHENYL-1-CYCLOHEXANOL",99444380.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35677898,DB07983,1-(4-IODOBENZOYL)-5-METHOXY-2-METHYL INDOLE-3-ACETIC ACID,99444454.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35689610,DB07999,"{4-[(CARBOXYMETHOXY)CARBONYL]-3,3-DIOXIDO-1-OXONAPHTHO[1,2-D]ISOTHIAZOL-2(1H)-YL}ACETIC ACID",99444470.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35695466,DB08000,"2-(CARBOXYMETHYL)-1-OXO-1,2-DIHYDRONAPHTHO[1,2-D]ISOTHIAZOLE-4-CARBOXYLIC ACID 3,3-DIOXIDE",99444471.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35742314,DB08108,N-({6-[(4-CYANOBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID,99444579.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35824298,DB08286,NAPHTHYLOXYACETIC ACID,99444757.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35882858,DB08401,(2E)-2-({(2S)-2-CARBOXY-2-[(PHENOXYACETYL)AMINO]ETHOXY}IMINO)PENTANEDIOIC ACID,99444872.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35894570,DB08435,"(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid",99444906.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35900426,DB08439,Parecoxib,99444910.0,approved,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35923850,DB08554,N-(3-carboxypropanoyl)-L-norvaline,99445025.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35970698,DB08647,TRAZEOLIDE,99445118.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
35982410,DB08663,4-HYDROXY-7-METHOXY-3-(1-PHENYL-PROPYL)-CHROMEN-2-ONE,99445134.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36011690,DB08731,"2-[(1R)-2-carboxy-1-(naphthalen-1-ylmethyl)ethyl]-1,3-dioxo-2,3-dihydro-1H-isoindole-5-carboxylic acid",99445202.0,experimental,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36040970,DB08819,Tafluprost,175427102.0,approved,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36117098,DB09289,Tianeptine,310265181.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36152234,DB11658,QAV-680,347828028.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36158090,DB11660,Latanoprostene Bunod,347828030.0,approved; investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36175658,DB11900,OC-459,347828233.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36193226,DB11946,AZD-1981,347828272.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36204938,DB12022,Evatanepag,347828338.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36210794,DB12043,Sepetaprost,347828354.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36216650,DB12058,Recoflavone,347828367.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36251786,DB12272,Vidupiprant,347828543.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36286922,DB12448,Lifibrol,347828689.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36298634,DB12524,BI-671800,347828753.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36316202,DB12623,Taprenepag,347828835.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36322058,DB12708,Sulprostone,347828906.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36339626,DB12789,Dinoprost,347828968.0,approved; investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36357194,DB12836,Grapiprant,347829001.0,investigational; vet_approved,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36380618,DB12977,Simenepag isopropyl,347829116.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36404042,DB13135,AGN-201904,347829253.0,investigational,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36409898,DB13167,Alclofenac,347829274.0,approved; withdrawn,69,1.0,69,0.9999999992743926,69,0.9999927,69,0.9997913582032004,69,5.615190691623322,Prostaglandin,69
36435933,DB00744,Zileuton,46506394.0,approved; investigational; withdrawn,41,1.0,41,0.9999999992743926,41,0.9999927,41,0.9997913582032004,41,5.615190691623322,Leukotriene,41
36474352,DB12850,Etalocib,347829010.0,investigational,41,1.0,41,0.9999999992743926,41,0.9999927,41,0.9997913582032004,41,5.615190691623322,Leukotriene,41
36474725,DB12961,Leukotriene B4,347829101.0,investigational,41,1.0,41,0.9999999992743926,41,0.9999927,41,0.9997913582032004,41,5.615190691623322,Leukotriene,41
36475471,DB13053,CP-195543,347829182.0,investigational,41,1.0,41,0.9999999992743926,41,0.9999927,41,0.9997913582032004,41,5.615190691623322,Leukotriene,41
36502752,DB00223,Diflorasone,46504519.0,approved,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
36555126,DB00414,Acetohexamide,46505821.0,approved; investigational; withdrawn,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
36572584,DB00470,Dronabinol,46508472.0,approved; illicit,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
36590042,DB00486,Nabilone,46505171.0,approved; investigational,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
36624958,DB00591,Fluocinolone acetonide,46506244.0,approved; investigational; vet_approved,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
36633687,DB00663,Flumethasone,46505121.0,approved; vet_approved,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
36659874,DB00839,Tolazamide,46505642.0,approved; investigational,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
36764622,DB01047,Fluocinonide,46504523.0,approved; investigational,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
36773351,DB01083,Orlistat,46508309.0,approved; investigational,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
36782080,DB01117,Atovaquone,46507298.0,approved,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37043950,DB02035,1-Hexadecylsulfonyl Fluoride,46507026.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37113782,DB02277,1-(5-Tert-Butyl-2-Methyl-2h-Pyrazol-3-Yl)-3-(4-Chloro-Phenyl)-Urea,46504956.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37148698,DB02465,Methoxy arachidonyl fluorophosphonate,46504573.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37174885,DB02639,4-methylumbelliferyl α-D-glucoside,46507226.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37192343,DB02695,O1-Pentyl-Mannose,46507725.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37218530,DB02850,(1-Tert-Butyl-5-Hydroxy-1h-Pyrazol-4-Yl)-(6-Methanesulfonyl-4'-Methoxy-2-Methyl-Biphenyl-3-Yl)-Methanone,46508138.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37314549,DB03338,Heptyl-Beta-D-Glucopyranoside,46506841.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37401839,DB03711,6-Hydroxy-6-Methyl-Heptan-3-One,46507771.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37419297,DB03772,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,5-Diol",46508009.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37428026,DB03782,N-(1-Adamantyl)-N'-(4-Guanidinobenzyl)Urea,46507016.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37436755,DB03784,Elaidoylamide,46508720.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37515316,DB04123,(P-Iodophenylacetylamino)Methylphosphinic Acid,46505432.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37524045,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",46505303.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37576419,DB04396,Thiodigalactoside,46509001.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37585148,DB04466,SR12813,46506324.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37698625,DB04875,Pralnacasan,175426882.0,investigational,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37716083,DB05048,Cannabinor,347827707.0,investigational,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37777186,DB06155,Rimonabant,99443236.0,approved; investigational,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37794644,DB06444,Dexanabinol,347827772.0,investigational,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37803373,DB06786,Halcinonide,347827796.0,approved; investigational; withdrawn,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37873205,DB06963,"3-[3-(3-methyl-6-{[(1S)-1-phenylethyl]amino}-1H-pyrazolo[4,3-c]pyridin-1-yl)phenyl]propanamide",99443434.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37881934,DB06964,"5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)ISOXAZOLE-3-CARBOXAMIDE",99443435.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37890663,DB06970,"2-CHLORO-N-(3-CYANO-5,6-DIHYDRO-4H-CYCLOPENTA[B]THIOPHEN-2-YL)-5-DIETHYLSULFAMOYL-BENZAMIDE",99443441.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37899392,DB06992,"(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone",99443463.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
37969224,DB07178,5-PENTYL-2-PHENOXYPHENOL,99443649.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38056514,DB07307,N-cyclopropyl-4-methyl-3-[1-(2-methylphenyl)phthalazin-6-yl]benzamide,99443778.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38213636,DB07520,"N-[1-(AMINOMETHYL)CYCLOPROPYL]-3-(MORPHOLIN-4-YLSULFONYL)-N~2~-[(1S)-2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)ETHYL]-L-ALANINAMIDE",99443991.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38239823,DB07570,3-CYCLOHEXYL-1-(2-MORPHOLIN-4-YL-2-OXOETHYL)-2-PHENYL-1H-INDOLE-6-CARBOXYLIC ACID,99444041.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38353300,DB07844,6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE,99444315.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38362029,DB07923,octyl alpha-L-altropyranoside,99444394.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38370758,DB07924,octyl beta-D-galactopyranoside,99444395.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38414403,DB07981,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1R)-1-(hydroxymethyl)propyl]acetamide,99444452.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38423132,DB07984,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1S)-1-(hydroxymethyl)propyl]acetamide,99444455.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38510422,DB08226,Myxopyronin B,99444697.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38554067,DB08271,N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID,99444742.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
38562796,DB08277,"2-(2-CHLORO-4-FLUOROPHENOXY)-2-METHYL-N-[(1R,2S,3S,5S,7S)-5-(METHYLSULFONYL)-2-ADAMANTYL]PROPANAMIDE",99444748.0,experimental,16,1.0,16,0.9999999992743926,16,0.9999927,16,0.9997913582032004,16,5.615190691623322,Cannabinoid,16
